run_id,step_order,step_name,layer,status,started_at,ended_at,duration_seconds,rows_in,rows_out,target,error_message
run_0093,1,Extract commerce orders,Extract,success,2026-08-24T06:05:00,2026-08-24T06:05:04.531852,4.532,0,3343,commerce_orders.csv,
run_0093,2,Load raw orders,Load,success,2026-08-24T06:05:04.531852,2026-08-24T06:05:06.915699,2.384,3502,3502,raw_orders,
run_0093,3,Transform order fact,Transform,success,2026-08-24T06:05:06.915699,2026-08-24T06:05:16.546379,9.631,3810,2106,fct_orders,
run_0093,4,Build revenue marts,Transform,success,2026-08-24T06:05:16.546379,2026-08-24T06:05:25.176909,8.631,2960,1642,mart_daily_revenue,
run_0093,5,Run data quality,Quality,success,2026-08-24T06:05:25.176909,2026-08-24T06:05:31.635466,6.459,11,11,quality_checks,
run_0094,1,Extract CRM customers,Extract,success,2026-08-24T05:01:00,2026-08-24T05:01:06.405049,6.405,0,420,crm_customers.csv,
run_0094,2,Load raw customers,Load,success,2026-08-24T05:01:06.405049,2026-08-24T05:01:10.180488,3.775,423,423,raw_customers,
run_0094,3,Build customer dimension,Transform,success,2026-08-24T05:01:10.180488,2026-08-24T05:01:15.542449,5.362,3675,592,dim_customers,
run_0094,4,Run data quality,Quality,success,2026-08-24T05:01:15.542449,2026-08-24T05:01:16.854732,1.312,12,12,quality_checks,
run_0095,1,Read revenue mart,Extract,success,2026-08-24T07:02:00,2026-08-24T07:02:05.328288,5.328,0,370,mart_daily_revenue,
run_0095,2,Aggregate close metrics,Transform,success,2026-08-24T07:02:05.328288,2026-08-24T07:02:12.900969,7.573,2530,423,finance_close_summary,
run_0095,3,Reconcile daily totals,Quality,success,2026-08-24T07:02:12.900969,2026-08-24T07:02:14.401438,1.5,11,11,reconciliation,
run_0095,4,Publish close snapshot,Load,success,2026-08-24T07:02:14.401438,2026-08-24T07:02:20.921447,6.52,388,388,close_snapshot,
run_0096,1,Extract commerce orders,Extract,success,2026-08-25T06:01:00,2026-08-25T06:01:03.188309,3.188,0,3566,commerce_orders.csv,
run_0096,2,Load raw orders,Load,success,2026-08-25T06:01:03.188309,2026-08-25T06:01:09.234755,6.046,3026,3026,raw_orders,
run_0096,3,Transform order fact,Transform,success,2026-08-25T06:01:09.234755,2026-08-25T06:01:21.403584,12.169,3156,2807,fct_orders,
run_0096,4,Build revenue marts,Transform,success,2026-08-25T06:01:21.403584,2026-08-25T06:01:30.511385,9.108,2572,1140,mart_daily_revenue,
run_0096,5,Run data quality,Quality,success,2026-08-25T06:01:30.511385,2026-08-25T06:01:33.891195,3.38,5,5,quality_checks,
run_0097,1,Extract CRM customers,Extract,success,2026-08-25T05:07:00,2026-08-25T05:07:05.113044,5.113,0,401,crm_customers.csv,
run_0097,2,Load raw customers,Load,success,2026-08-25T05:07:05.113044,2026-08-25T05:07:11.743909,6.631,401,401,raw_customers,
run_0097,3,Build customer dimension,Transform,success,2026-08-25T05:07:11.743909,2026-08-25T05:07:20.837277,9.093,3539,2532,dim_customers,
run_0097,4,Run data quality,Quality,success,2026-08-25T05:07:20.837277,2026-08-25T05:07:23.705938,2.869,7,7,quality_checks,
run_0098,1,Read revenue mart,Extract,success,2026-08-25T07:00:00,2026-08-25T07:00:03.279345,3.279,0,402,mart_daily_revenue,
run_0098,2,Aggregate close metrics,Transform,success,2026-08-25T07:00:03.279345,2026-08-25T07:00:10.108656,6.829,3368,1222,finance_close_summary,
run_0098,3,Reconcile daily totals,Quality,success,2026-08-25T07:00:10.108656,2026-08-25T07:00:15.672057,5.563,10,10,reconciliation,
run_0098,4,Publish close snapshot,Load,success,2026-08-25T07:00:15.672057,2026-08-25T07:00:23.468621,7.797,421,421,close_snapshot,
run_0099,1,Extract commerce orders,Extract,success,2026-08-26T06:08:00,2026-08-26T06:08:02.287422,2.287,0,3554,commerce_orders.csv,
run_0099,2,Load raw orders,Load,success,2026-08-26T06:08:02.287422,2026-08-26T06:08:10.176669,7.889,2865,2865,raw_orders,
run_0099,3,Transform order fact,Transform,success,2026-08-26T06:08:10.176669,2026-08-26T06:08:18.016520,7.84,3838,2368,fct_orders,
run_0099,4,Build revenue marts,Transform,success,2026-08-26T06:08:18.016520,2026-08-26T06:08:26.929931,8.913,3311,1692,mart_daily_revenue,
run_0099,5,Run data quality,Quality,success,2026-08-26T06:08:26.929931,2026-08-26T06:08:30.426923,3.497,8,8,quality_checks,
run_0100,1,Extract CRM customers,Extract,success,2026-08-26T05:05:00,2026-08-26T05:05:03.637287,3.637,0,419,crm_customers.csv,
run_0100,2,Load raw customers,Load,success,2026-08-26T05:05:03.637287,2026-08-26T05:05:06.780479,3.143,410,410,raw_customers,
run_0100,3,Build customer dimension,Transform,success,2026-08-26T05:05:06.780479,2026-08-26T05:05:16.343707,9.563,2520,2198,dim_customers,
run_0100,4,Run data quality,Quality,success,2026-08-26T05:05:16.343707,2026-08-26T05:05:23.491232,7.148,11,11,quality_checks,
run_0101,1,Read revenue mart,Extract,success,2026-08-26T07:03:00,2026-08-26T07:03:05.082705,5.083,0,351,mart_daily_revenue,
run_0101,2,Aggregate close metrics,Transform,success,2026-08-26T07:03:05.082705,2026-08-26T07:03:14.189150,9.106,3231,2192,finance_close_summary,
run_0101,3,Reconcile daily totals,Quality,success,2026-08-26T07:03:14.189150,2026-08-26T07:03:16.056166,1.867,9,9,reconciliation,
run_0101,4,Publish close snapshot,Load,success,2026-08-26T07:03:16.056166,2026-08-26T07:03:21.701568,5.645,386,386,close_snapshot,
run_0102,1,Extract commerce orders,Extract,success,2026-08-27T06:01:00,2026-08-27T06:01:04.596065,4.596,0,3167,commerce_orders.csv,
run_0102,2,Load raw orders,Load,success,2026-08-27T06:01:04.596065,2026-08-27T06:01:07.816066,3.22,3458,3458,raw_orders,
run_0102,3,Transform order fact,Transform,success,2026-08-27T06:01:07.816066,2026-08-27T06:01:18.711183,10.895,3334,2829,fct_orders,
run_0102,4,Build revenue marts,Transform,success,2026-08-27T06:01:18.711183,2026-08-27T06:01:28.941182,10.23,3597,671,mart_daily_revenue,
run_0102,5,Run data quality,Quality,success,2026-08-27T06:01:28.941182,2026-08-27T06:01:34.676448,5.735,10,10,quality_checks,
run_0103,1,Extract CRM customers,Extract,success,2026-08-27T05:02:00,2026-08-27T05:02:04.431832,4.432,0,367,crm_customers.csv,
run_0103,2,Load raw customers,Load,success,2026-08-27T05:02:04.431832,2026-08-27T05:02:11.248958,6.817,371,371,raw_customers,
run_0103,3,Build customer dimension,Transform,success,2026-08-27T05:02:11.248958,2026-08-27T05:02:20.978433,9.729,3900,2558,dim_customers,
run_0103,4,Run data quality,Quality,success,2026-08-27T05:02:20.978433,2026-08-27T05:02:26.300687,5.322,11,11,quality_checks,
run_0104,1,Read revenue mart,Extract,success,2026-08-27T07:07:00,2026-08-27T07:07:05.819849,5.82,0,383,mart_daily_revenue,
run_0104,2,Aggregate close metrics,Transform,success,2026-08-27T07:07:05.819849,2026-08-27T07:07:13.599402,7.78,3617,1073,finance_close_summary,
run_0104,3,Reconcile daily totals,Quality,success,2026-08-27T07:07:13.599402,2026-08-27T07:07:18.197345,4.598,9,9,reconciliation,
run_0104,4,Publish close snapshot,Load,success,2026-08-27T07:07:18.197345,2026-08-27T07:07:24.504263,6.307,418,418,close_snapshot,
run_0105,1,Extract commerce orders,Extract,success,2026-08-28T06:00:00,2026-08-28T06:00:03.213295,3.213,0,3614,commerce_orders.csv,
run_0105,2,Load raw orders,Load,success,2026-08-28T06:00:03.213295,2026-08-28T06:00:08.720995,5.508,3494,3494,raw_orders,
run_0105,3,Transform order fact,Transform,success,2026-08-28T06:00:08.720995,2026-08-28T06:00:14.193932,5.473,2964,2818,fct_orders,
run_0105,4,Build revenue marts,Transform,success,2026-08-28T06:00:14.193932,2026-08-28T06:00:21.235321,7.041,3580,2896,mart_daily_revenue,
run_0105,5,Run data quality,Quality,success,2026-08-28T06:00:21.235321,2026-08-28T06:00:26.002237,4.767,11,11,quality_checks,
run_0106,1,Extract CRM customers,Extract,success,2026-08-28T05:06:00,2026-08-28T05:06:01.954204,1.954,0,418,crm_customers.csv,
run_0106,2,Load raw customers,Load,success,2026-08-28T05:06:01.954204,2026-08-28T05:06:05.228575,3.274,404,404,raw_customers,
run_0106,3,Build customer dimension,Transform,success,2026-08-28T05:06:05.228575,2026-08-28T05:06:15.699222,10.471,3741,2206,dim_customers,
run_0106,4,Run data quality,Quality,success,2026-08-28T05:06:15.699222,2026-08-28T05:06:23.078212,7.379,10,10,quality_checks,
run_0107,1,Read revenue mart,Extract,success,2026-08-28T07:08:00,2026-08-28T07:08:05.705039,5.705,0,401,mart_daily_revenue,
run_0107,2,Aggregate close metrics,Transform,success,2026-08-28T07:08:05.705039,2026-08-28T07:08:15.517716,9.813,3259,1787,finance_close_summary,
run_0107,3,Reconcile daily totals,Quality,success,2026-08-28T07:08:15.517716,2026-08-28T07:08:20.025796,4.508,7,7,reconciliation,
run_0107,4,Publish close snapshot,Load,success,2026-08-28T07:08:20.025796,2026-08-28T07:08:26.638946,6.613,368,368,close_snapshot,
run_0108,1,Extract commerce orders,Extract,success,2026-08-29T06:06:00,2026-08-29T06:06:04.110075,4.11,0,3365,commerce_orders.csv,
run_0108,2,Load raw orders,Load,success,2026-08-29T06:06:04.110075,2026-08-29T06:06:08.511082,4.401,3178,3178,raw_orders,
run_0108,3,Transform order fact,Transform,success,2026-08-29T06:06:08.511082,2026-08-29T06:06:16.041319,7.53,3522,559,fct_orders,
run_0108,4,Build revenue marts,Transform,success,2026-08-29T06:06:16.041319,2026-08-29T06:06:25.552500,9.511,3824,786,mart_daily_revenue,
run_0108,5,Run data quality,Quality,success,2026-08-29T06:06:25.552500,2026-08-29T06:06:30.180122,4.628,9,9,quality_checks,
run_0109,1,Extract CRM customers,Extract,success,2026-08-29T05:06:00,2026-08-29T05:06:01.179669,1.18,0,382,crm_customers.csv,
run_0109,2,Load raw customers,Load,success,2026-08-29T05:06:01.179669,2026-08-29T05:06:05.139552,3.96,396,396,raw_customers,
run_0109,3,Build customer dimension,Transform,success,2026-08-29T05:06:05.139552,2026-08-29T05:06:11.194742,6.055,3295,1561,dim_customers,
run_0109,4,Run data quality,Quality,success,2026-08-29T05:06:11.194742,2026-08-29T05:06:16.420827,5.226,8,8,quality_checks,
run_0110,1,Extract commerce orders,Extract,success,2026-08-30T06:00:00,2026-08-30T06:00:04.166479,4.166,0,3651,commerce_orders.csv,
run_0110,2,Load raw orders,Load,success,2026-08-30T06:00:04.166479,2026-08-30T06:00:10.313593,6.147,3745,3745,raw_orders,
run_0110,3,Transform order fact,Transform,success,2026-08-30T06:00:10.313593,2026-08-30T06:00:19.638940,9.325,3096,1510,fct_orders,
run_0110,4,Build revenue marts,Transform,success,2026-08-30T06:00:19.638940,2026-08-30T06:00:27.637027,7.998,2664,1042,mart_daily_revenue,
run_0110,5,Run data quality,Quality,success,2026-08-30T06:00:27.637027,2026-08-30T06:00:34.478280,6.841,8,8,quality_checks,
run_0111,1,Extract CRM customers,Extract,success,2026-08-30T05:01:00,2026-08-30T05:01:01.384286,1.384,0,380,crm_customers.csv,
run_0111,2,Load raw customers,Load,success,2026-08-30T05:01:01.384286,2026-08-30T05:01:04.138558,2.754,374,374,raw_customers,
run_0111,3,Build customer dimension,Transform,success,2026-08-30T05:01:04.138558,2026-08-30T05:01:12.032393,7.894,3452,853,dim_customers,
run_0111,4,Run data quality,Quality,success,2026-08-30T05:01:12.032393,2026-08-30T05:01:14.145418,2.113,10,10,quality_checks,
run_0112,1,Extract commerce orders,Extract,success,2026-08-31T06:01:00,2026-08-31T06:01:03.454239,3.454,0,3641,commerce_orders.csv,
run_0112,2,Load raw orders,Load,success,2026-08-31T06:01:03.454239,2026-08-31T06:01:08.208991,4.755,3117,3117,raw_orders,
run_0112,3,Transform order fact,Transform,success,2026-08-31T06:01:08.208991,2026-08-31T06:01:18.742049,10.533,2946,380,fct_orders,
run_0112,4,Build revenue marts,Transform,success,2026-08-31T06:01:18.742049,2026-08-31T06:01:28.977546,10.235,3780,2671,mart_daily_revenue,
run_0112,5,Run data quality,Quality,success,2026-08-31T06:01:28.977546,2026-08-31T06:01:30.347349,1.37,12,12,quality_checks,
run_0113,1,Extract CRM customers,Extract,success,2026-08-31T05:01:00,2026-08-31T05:01:04.210129,4.21,0,373,crm_customers.csv,
run_0113,2,Load raw customers,Load,success,2026-08-31T05:01:04.210129,2026-08-31T05:01:07.512558,3.302,394,394,raw_customers,
run_0113,3,Build customer dimension,Transform,success,2026-08-31T05:01:07.512558,2026-08-31T05:01:15.959359,8.447,3577,3192,dim_customers,
run_0113,4,Run data quality,Quality,success,2026-08-31T05:01:15.959359,2026-08-31T05:01:18.548556,2.589,11,11,quality_checks,
run_0114,1,Read revenue mart,Extract,success,2026-08-31T07:01:00,2026-08-31T07:01:01.959316,1.959,0,386,mart_daily_revenue,
run_0114,2,Aggregate close metrics,Transform,success,2026-08-31T07:01:01.959316,2026-08-31T07:01:11.599093,9.64,2552,1445,finance_close_summary,
run_0114,3,Reconcile daily totals,Quality,success,2026-08-31T07:01:11.599093,2026-08-31T07:01:15.807537,4.208,10,10,reconciliation,
run_0114,4,Publish close snapshot,Load,success,2026-08-31T07:01:15.807537,2026-08-31T07:01:21.580042,5.773,417,417,close_snapshot,
run_0115,1,Extract commerce orders,Extract,success,2026-09-01T06:08:00,2026-09-01T06:08:04.686692,4.687,0,3109,commerce_orders.csv,
run_0115,2,Load raw orders,Load,success,2026-09-01T06:08:04.686692,2026-09-01T06:08:10.162946,5.476,3152,3152,raw_orders,
run_0115,3,Transform order fact,Transform,success,2026-09-01T06:08:10.162946,2026-09-01T06:08:19.201475,9.039,2761,1875,fct_orders,
run_0115,4,Build revenue marts,Transform,success,2026-09-01T06:08:19.201475,2026-09-01T06:08:27.824322,8.623,2508,718,mart_daily_revenue,
run_0115,5,Run data quality,Quality,success,2026-09-01T06:08:27.824322,2026-09-01T06:08:33.360904,5.537,5,5,quality_checks,
run_0116,1,Extract CRM customers,Extract,success,2026-09-01T05:08:00,2026-09-01T05:08:00.400000,0.4,0,419,crm_customers.csv,
run_0116,2,Load raw customers,Load,success,2026-09-01T05:08:00.400000,2026-09-01T05:08:08.056174,7.656,409,409,raw_customers,
run_0116,3,Build customer dimension,Transform,success,2026-09-01T05:08:08.056174,2026-09-01T05:08:13.974571,5.918,4017,886,dim_customers,
run_0116,4,Run data quality,Quality,success,2026-09-01T05:08:13.974571,2026-09-01T05:08:16.110636,2.136,11,11,quality_checks,
run_0117,1,Read revenue mart,Extract,success,2026-09-01T07:07:00,2026-09-01T07:07:03.922101,3.922,0,360,mart_daily_revenue,
run_0117,2,Aggregate close metrics,Transform,success,2026-09-01T07:07:03.922101,2026-09-01T07:07:13.188614,9.267,2821,2978,finance_close_summary,
run_0117,3,Reconcile daily totals,Quality,success,2026-09-01T07:07:13.188614,2026-09-01T07:07:17.627596,4.439,5,5,reconciliation,
run_0117,4,Publish close snapshot,Load,success,2026-09-01T07:07:17.627596,2026-09-01T07:07:22.513388,4.886,359,359,close_snapshot,
run_0118,1,Extract commerce orders,Extract,success,2026-09-02T06:05:00,2026-09-02T06:05:05.103950,5.104,0,2843,commerce_orders.csv,
run_0118,2,Load raw orders,Load,success,2026-09-02T06:05:05.103950,2026-09-02T06:05:10.270949,5.167,3646,3646,raw_orders,
run_0118,3,Transform order fact,Transform,success,2026-09-02T06:05:10.270949,2026-09-02T06:05:18.808454,8.538,3037,2800,fct_orders,
run_0118,4,Build revenue marts,Transform,success,2026-09-02T06:05:18.808454,2026-09-02T06:05:27.071266,8.263,3826,882,mart_daily_revenue,
run_0118,5,Run data quality,Quality,success,2026-09-02T06:05:27.071266,2026-09-02T06:05:30.499281,3.428,11,11,quality_checks,
run_0119,1,Extract CRM customers,Extract,success,2026-09-02T05:06:00,2026-09-02T05:06:05.637896,5.638,0,376,crm_customers.csv,
run_0119,2,Load raw customers,Load,success,2026-09-02T05:06:05.637896,2026-09-02T05:06:10.119173,4.481,377,377,raw_customers,
run_0119,3,Build customer dimension,Transform,success,2026-09-02T05:06:10.119173,2026-09-02T05:06:18.259825,8.141,3616,112,dim_customers,
run_0119,4,Run data quality,Quality,success,2026-09-02T05:06:18.259825,2026-09-02T05:06:22.303476,4.044,12,12,quality_checks,
run_0120,1,Read revenue mart,Extract,success,2026-09-02T07:03:00,2026-09-02T07:03:03.147777,3.148,0,376,mart_daily_revenue,
run_0120,2,Aggregate close metrics,Transform,success,2026-09-02T07:03:03.147777,2026-09-02T07:03:10.502778,7.355,3752,1166,finance_close_summary,
run_0120,3,Reconcile daily totals,Quality,success,2026-09-02T07:03:10.502778,2026-09-02T07:03:14.239858,3.737,6,6,reconciliation,
run_0120,4,Publish close snapshot,Load,success,2026-09-02T07:03:14.239858,2026-09-02T07:03:19.454211,5.214,418,418,close_snapshot,
run_0121,1,Extract commerce orders,Extract,success,2026-09-03T06:07:00,2026-09-03T06:07:00.584757,0.585,0,2921,commerce_orders.csv,
run_0121,2,Load raw orders,Load,success,2026-09-03T06:07:00.584757,2026-09-03T06:07:05.254993,4.67,3801,3801,raw_orders,
run_0121,3,Transform order fact,Transform,success,2026-09-03T06:07:05.254993,2026-09-03T06:07:15.930632,10.676,3722,1227,fct_orders,
run_0121,4,Build revenue marts,Transform,success,2026-09-03T06:07:15.930632,2026-09-03T06:07:21.792000,5.861,4076,2902,mart_daily_revenue,
run_0121,5,Run data quality,Quality,success,2026-09-03T06:07:21.792000,2026-09-03T06:07:26.060711,4.269,5,5,quality_checks,
run_0122,1,Extract CRM customers,Extract,success,2026-09-03T05:07:00,2026-09-03T05:07:08.586002,8.586,0,420,crm_customers.csv,
run_0122,2,Load raw customers,Load,success,2026-09-03T05:07:08.586002,2026-09-03T05:07:17.398460,8.812,350,350,raw_customers,
run_0122,3,Build customer dimension,Transform,success,2026-09-03T05:07:17.398460,2026-09-03T05:07:24.781999,7.384,2998,209,dim_customers,
run_0122,4,Run data quality,Quality,success,2026-09-03T05:07:24.781999,2026-09-03T05:07:29.281466,4.499,6,6,quality_checks,
run_0123,1,Read revenue mart,Extract,success,2026-09-03T07:07:00,2026-09-03T07:07:05.079076,5.079,0,403,mart_daily_revenue,
run_0123,2,Aggregate close metrics,Transform,success,2026-09-03T07:07:05.079076,2026-09-03T07:07:13.572975,8.494,2658,595,finance_close_summary,
run_0123,3,Reconcile daily totals,Quality,success,2026-09-03T07:07:13.572975,2026-09-03T07:07:19.526808,5.954,9,9,reconciliation,
run_0123,4,Publish close snapshot,Load,success,2026-09-03T07:07:19.526808,2026-09-03T07:07:26.086279,6.559,417,417,close_snapshot,
