order_id,customer_id,product_id,order_date,quantity,unit_price,gross_amount,status,source_updated_at
51875,326,102,2026-07-06,2,706.69,1413.38,paid,2026-07-06T15:36:00
51876,93,101,2026-07-06,1,1091.32,1091.32,refunded,2026-07-06T22:54:00
51877,76,101,2026-07-06,2,1040.16,2080.32,paid,2026-07-06T12:45:00
51878,368,101,2026-07-06,1,1212.65,1212.65,paid,2026-07-06T12:44:00
51879,326,102,2026-07-06,1,817.0,817.0,paid,2026-07-06T18:46:00
51880,320,102,2026-07-06,1,802.84,802.84,paid,2026-07-06T10:16:00
51881,31,105,2026-07-06,2,520.78,1041.56,paid,2026-07-06T18:17:00
51882,129,102,2026-07-06,1,900.4,900.4,paid,2026-07-06T20:47:00
51883,371,101,2026-07-06,1,996.12,996.12,paid,2026-07-06T10:21:00
51884,299,101,2026-07-06,1,1126.11,1126.11,paid,2026-07-06T16:34:00
51885,40,101,2026-07-06,2,1192.67,2385.34,paid,2026-07-06T15:38:00
51886,146,101,2026-07-06,2,1083.74,2167.48,paid,2026-07-06T12:38:00
51887,294,102,2026-07-06,1,725.07,725.07,paid,2026-07-06T20:39:00
51888,298,105,2026-07-06,5,560.92,2804.6,paid,2026-07-06T10:11:00
51889,295,104,2026-07-06,1,1161.65,1161.65,paid,2026-07-06T09:47:00
51890,389,104,2026-07-06,2,936.37,1872.74,paid,2026-07-06T19:46:00
51891,292,105,2026-07-06,1,501.65,501.65,paid,2026-07-06T12:13:00
51892,159,103,2026-07-06,2,1279.29,2558.58,paid,2026-07-06T10:46:00
51893,91,102,2026-07-06,1,746.29,746.29,paid,2026-07-06T19:16:00
51894,274,101,2026-07-06,2,1228.31,2456.62,paid,2026-07-06T09:01:00
51895,376,105,2026-07-06,3,573.1,1719.3,paid,2026-07-06T22:14:00
51896,291,105,2026-07-06,2,587.25,1174.5,paid,2026-07-06T20:59:00
51897,192,103,2026-07-06,1,1313.74,1313.74,refunded,2026-07-06T22:07:00
51898,390,102,2026-07-06,1,764.25,764.25,paid,2026-07-06T15:53:00
51899,267,105,2026-07-07,1,512.03,512.03,paid,2026-07-07T09:37:00
51900,284,103,2026-07-07,1,1386.21,1386.21,paid,2026-07-07T21:00:00
51901,308,105,2026-07-07,1,551.28,551.28,paid,2026-07-07T09:44:00
51902,248,101,2026-07-07,2,1182.9,2365.8,paid,2026-07-07T09:01:00
51903,255,103,2026-07-07,5,1510.47,7552.35,paid,2026-07-07T14:58:00
51904,151,103,2026-07-07,1,1247.15,1247.15,paid,2026-07-07T14:37:00
51905,147,105,2026-07-07,1,605.07,605.07,paid,2026-07-07T19:30:00
51906,20,101,2026-07-07,2,1032.45,2064.9,paid,2026-07-07T09:51:00
51907,175,102,2026-07-07,1,742.61,742.61,paid,2026-07-07T19:52:00
51908,176,102,2026-07-07,1,801.34,801.34,paid,2026-07-07T14:14:00
51909,147,105,2026-07-07,1,570.89,570.89,refunded,2026-07-07T18:01:00
51910,132,101,2026-07-07,3,1031.66,3094.98,paid,2026-07-07T19:10:00
51911,40,105,2026-07-07,2,536.2,1072.4,paid,2026-07-07T14:50:00
51912,313,101,2026-07-07,1,1113.19,1113.19,paid,2026-07-07T18:23:00
51913,286,102,2026-07-07,2,790.32,1580.64,refunded,2026-07-07T11:04:00
51914,19,103,2026-07-07,1,1324.88,1324.88,paid,2026-07-07T20:41:00
51915,400,103,2026-07-07,1,1339.3,1339.3,paid,2026-07-07T20:53:00
51916,122,102,2026-07-07,1,776.83,776.83,paid,2026-07-07T14:17:00
51917,144,104,2026-07-07,1,1074.74,1074.74,paid,2026-07-07T15:26:00
51918,161,101,2026-07-07,1,1168.31,1168.31,paid,2026-07-07T19:21:00
51919,227,101,2026-07-07,2,1139.35,2278.7,paid,2026-07-07T10:10:00
51920,74,101,2026-07-07,4,1080.47,4321.88,paid,2026-07-07T21:35:00
51921,165,102,2026-07-07,1,723.41,723.41,paid,2026-07-07T16:21:00
51922,400,105,2026-07-07,2,574.27,1148.54,paid,2026-07-07T20:13:00
51923,198,102,2026-07-07,3,699.89,2099.67,paid,2026-07-07T15:46:00
51924,143,105,2026-07-07,1,565.88,565.88,paid,2026-07-07T19:33:00
51925,107,105,2026-07-07,2,610.15,1220.3,paid,2026-07-07T19:42:00
51926,341,101,2026-07-07,1,1103.86,1103.86,paid,2026-07-07T10:15:00
51927,256,103,2026-07-07,1,1488.5,1488.5,paid,2026-07-07T19:03:00
51928,158,105,2026-07-07,1,597.62,597.62,paid,2026-07-07T17:23:00
51929,49,105,2026-07-07,1,633.06,633.06,paid,2026-07-07T22:37:00
51930,132,105,2026-07-07,1,500.43,500.43,paid,2026-07-07T15:39:00
51931,294,101,2026-07-07,2,1136.3,2272.6,paid,2026-07-07T13:28:00
51932,292,105,2026-07-07,2,615.73,1231.46,paid,2026-07-07T10:52:00
51933,139,104,2026-07-08,1,1124.89,1124.89,paid,2026-07-08T12:20:00
51934,378,102,2026-07-08,1,772.41,772.41,paid,2026-07-08T09:23:00
51935,1,105,2026-07-08,2,561.53,1123.06,paid,2026-07-08T11:58:00
51936,198,103,2026-07-08,5,1412.71,7063.55,paid,2026-07-08T14:41:00
51937,64,101,2026-07-08,1,1121.84,1121.84,paid,2026-07-08T17:55:00
51938,80,104,2026-07-08,1,932.13,932.13,paid,2026-07-08T22:25:00
51939,250,102,2026-07-08,1,749.38,749.38,paid,2026-07-08T21:04:00
51940,61,105,2026-07-08,3,567.34,1702.02,paid,2026-07-08T14:22:00
51941,38,102,2026-07-08,2,850.49,1700.98,paid,2026-07-08T08:37:00
51942,164,103,2026-07-08,2,1479.36,2958.72,paid,2026-07-08T11:17:00
51943,153,103,2026-07-08,3,1340.78,4022.34,paid,2026-07-08T12:52:00
51944,222,105,2026-07-08,2,574.53,1149.06,paid,2026-07-08T22:06:00
51945,11,104,2026-07-08,3,935.88,2807.64,paid,2026-07-08T09:16:00
51946,384,102,2026-07-08,1,890.64,890.64,paid,2026-07-08T20:41:00
51947,129,101,2026-07-08,1,1164.57,1164.57,paid,2026-07-08T13:35:00
51948,294,104,2026-07-08,1,1039.01,1039.01,paid,2026-07-08T20:20:00
51949,35,101,2026-07-08,1,1028.12,1028.12,paid,2026-07-08T10:34:00
51950,18,104,2026-07-08,1,1114.85,1114.85,paid,2026-07-08T09:35:00
51951,329,105,2026-07-08,4,580.53,2322.12,paid,2026-07-08T17:31:00
51952,311,104,2026-07-08,1,1162.31,1162.31,paid,2026-07-08T15:48:00
51953,376,104,2026-07-08,1,919.08,919.08,paid,2026-07-08T17:11:00
51954,227,105,2026-07-08,2,585.83,1171.66,paid,2026-07-08T15:44:00
51955,112,102,2026-07-08,3,740.83,2222.49,paid,2026-07-08T20:44:00
51956,90,105,2026-07-08,1,621.44,621.44,paid,2026-07-08T09:16:00
51957,330,101,2026-07-08,1,1202.5,1202.5,paid,2026-07-08T15:28:00
51958,333,104,2026-07-08,2,1024.88,2049.76,paid,2026-07-08T14:47:00
51959,163,101,2026-07-08,1,1262.13,1262.13,paid,2026-07-08T08:02:00
51960,245,101,2026-07-08,1,1185.18,1185.18,refunded,2026-07-08T20:46:00
51961,56,102,2026-07-08,1,736.03,736.03,paid,2026-07-08T16:37:00
51962,348,102,2026-07-08,1,862.86,862.86,paid,2026-07-08T08:21:00
51963,170,102,2026-07-08,3,899.77,2699.31,paid,2026-07-08T14:31:00
51964,388,103,2026-07-08,4,1241.54,4966.16,paid,2026-07-08T18:29:00
51965,208,103,2026-07-08,1,1534.7,1534.7,paid,2026-07-08T13:57:00
51966,291,105,2026-07-08,1,621.68,621.68,paid,2026-07-08T16:26:00
51967,239,102,2026-07-08,2,712.53,1425.06,paid,2026-07-08T16:17:00
51968,81,105,2026-07-08,1,513.6,513.6,paid,2026-07-08T08:36:00
51969,141,101,2026-07-08,2,1268.53,2537.06,paid,2026-07-08T15:30:00
51970,178,101,2026-07-08,2,1084.42,2168.84,paid,2026-07-08T15:02:00
51971,194,102,2026-07-08,1,772.71,772.71,paid,2026-07-08T18:31:00
51972,286,103,2026-07-08,1,1328.39,1328.39,paid,2026-07-08T08:42:00
51973,19,104,2026-07-09,2,918.54,1837.08,paid,2026-07-09T19:04:00
51974,58,105,2026-07-09,2,614.29,1228.58,paid,2026-07-09T18:35:00
51975,268,105,2026-07-09,2,631.15,1262.3,refunded,2026-07-09T19:20:00
51976,389,103,2026-07-09,2,1522.3,3044.6,paid,2026-07-09T18:58:00
51977,138,104,2026-07-09,2,976.78,1953.56,paid,2026-07-09T12:13:00
51978,96,101,2026-07-09,1,1028.65,1028.65,paid,2026-07-09T15:06:00
51979,291,102,2026-07-09,2,820.22,1640.44,paid,2026-07-09T08:40:00
51980,140,103,2026-07-09,1,1218.46,1218.46,paid,2026-07-09T13:17:00
51981,75,101,2026-07-09,2,1017.98,2035.96,paid,2026-07-09T16:42:00
51982,241,102,2026-07-09,1,760.78,760.78,paid,2026-07-09T11:29:00
51983,180,102,2026-07-09,1,788.76,788.76,paid,2026-07-09T08:03:00
51984,114,104,2026-07-09,1,1117.41,1117.41,paid,2026-07-09T08:06:00
51985,237,104,2026-07-09,1,1023.98,1023.98,paid,2026-07-09T13:48:00
51986,5,105,2026-07-09,2,578.67,1157.34,paid,2026-07-09T19:12:00
51987,289,105,2026-07-09,2,558.6,1117.2,paid,2026-07-09T11:42:00
51988,311,105,2026-07-09,2,606.88,1213.76,paid,2026-07-09T17:27:00
51989,347,104,2026-07-09,1,1041.5,1041.5,paid,2026-07-09T15:20:00
51990,79,103,2026-07-09,1,1331.15,1331.15,paid,2026-07-09T22:29:00
51991,170,102,2026-07-09,2,717.48,1434.96,paid,2026-07-09T21:30:00
51992,39,103,2026-07-09,1,1527.39,1527.39,refunded,2026-07-09T21:25:00
51993,160,104,2026-07-09,1,1019.97,1019.97,paid,2026-07-09T20:11:00
51994,51,105,2026-07-09,1,538.8,538.8,paid,2026-07-09T14:52:00
51995,131,105,2026-07-09,1,590.42,590.42,paid,2026-07-09T08:23:00
51996,302,105,2026-07-09,2,506.95,1013.9,paid,2026-07-09T08:54:00
51997,273,101,2026-07-09,1,989.42,989.42,paid,2026-07-09T19:34:00
51998,183,103,2026-07-09,4,1306.33,5225.32,paid,2026-07-09T14:01:00
51999,56,102,2026-07-09,1,856.52,856.52,paid,2026-07-09T10:01:00
52000,12,102,2026-07-09,2,900.42,1800.84,paid,2026-07-09T22:05:00
52001,269,102,2026-07-09,1,819.23,819.23,paid,2026-07-09T19:04:00
52002,374,105,2026-07-09,3,517.8,1553.4,refunded,2026-07-09T13:05:00
52003,81,101,2026-07-09,1,1252.49,1252.49,paid,2026-07-09T10:19:00
52004,114,102,2026-07-09,1,858.6,858.6,paid,2026-07-09T18:10:00
52005,393,105,2026-07-09,1,628.44,628.44,paid,2026-07-09T13:57:00
52006,61,103,2026-07-09,2,1327.92,2655.84,paid,2026-07-09T18:56:00
52007,356,102,2026-07-09,3,731.95,2195.85,paid,2026-07-09T21:20:00
52008,252,105,2026-07-09,1,497.31,497.31,paid,2026-07-09T21:01:00
52009,269,102,2026-07-09,1,875.02,875.02,paid,2026-07-09T14:53:00
52010,368,102,2026-07-09,1,854.57,854.57,paid,2026-07-09T13:08:00
52011,165,104,2026-07-09,1,1092.08,1092.08,paid,2026-07-09T15:35:00
52012,76,105,2026-07-10,3,563.49,1690.47,paid,2026-07-10T14:28:00
52013,275,103,2026-07-10,1,1505.52,1505.52,paid,2026-07-10T09:41:00
52014,85,104,2026-07-10,1,939.54,939.54,paid,2026-07-10T09:10:00
52015,167,102,2026-07-10,1,736.74,736.74,paid,2026-07-10T11:21:00
52016,336,104,2026-07-10,1,1047.39,1047.39,paid,2026-07-10T16:43:00
52017,162,103,2026-07-10,2,1472.84,2945.68,paid,2026-07-10T13:39:00
52018,361,105,2026-07-10,1,593.57,593.57,paid,2026-07-10T20:51:00
52019,363,102,2026-07-10,1,845.75,845.75,paid,2026-07-10T13:51:00
52020,140,101,2026-07-10,1,1101.61,1101.61,paid,2026-07-10T14:19:00
52021,149,102,2026-07-10,2,822.71,1645.42,paid,2026-07-10T10:52:00
52022,388,101,2026-07-10,4,1114.02,4456.08,paid,2026-07-10T18:18:00
52023,364,104,2026-07-10,1,1147.88,1147.88,paid,2026-07-10T19:52:00
52024,386,104,2026-07-10,1,1136.33,1136.33,refunded,2026-07-10T17:08:00
52025,128,105,2026-07-10,1,522.21,522.21,paid,2026-07-10T08:59:00
52026,56,105,2026-07-10,1,545.48,545.48,paid,2026-07-10T19:15:00
52027,272,104,2026-07-10,1,934.97,934.97,paid,2026-07-10T21:56:00
52028,229,104,2026-07-10,2,1066.13,2132.26,paid,2026-07-10T12:34:00
52029,222,102,2026-07-10,1,800.05,800.05,paid,2026-07-10T14:48:00
52030,38,101,2026-07-11,1,1112.76,1112.76,paid,2026-07-11T08:58:00
52031,7,102,2026-07-11,1,842.81,842.81,paid,2026-07-11T11:44:00
52032,265,102,2026-07-11,1,712.37,712.37,paid,2026-07-11T22:06:00
52033,26,104,2026-07-11,2,1058.22,2116.44,paid,2026-07-11T22:12:00
52034,20,105,2026-07-11,2,596.16,1192.32,paid,2026-07-11T21:46:00
52035,9,102,2026-07-11,3,786.71,2360.13,paid,2026-07-11T20:12:00
52036,240,105,2026-07-11,1,559.28,559.28,paid,2026-07-11T15:17:00
52037,108,104,2026-07-11,1,924.26,924.26,paid,2026-07-11T21:51:00
52038,82,104,2026-07-11,1,955.45,955.45,paid,2026-07-11T11:37:00
52039,206,104,2026-07-11,4,939.19,3756.76,paid,2026-07-11T22:17:00
52040,316,105,2026-07-11,1,510.2,510.2,paid,2026-07-11T11:24:00
52041,135,105,2026-07-11,2,503.85,1007.7,paid,2026-07-11T15:46:00
52042,259,101,2026-07-11,1,1060.04,1060.04,paid,2026-07-11T08:25:00
52043,383,105,2026-07-11,1,526.88,526.88,paid,2026-07-11T09:44:00
52044,217,102,2026-07-11,3,738.88,2216.64,paid,2026-07-11T16:32:00
52045,286,102,2026-07-11,2,895.86,1791.72,paid,2026-07-11T20:31:00
52046,182,102,2026-07-11,2,711.54,1423.08,paid,2026-07-11T11:52:00
52047,246,102,2026-07-11,1,778.66,778.66,paid,2026-07-11T20:25:00
52048,315,104,2026-07-11,4,983.6,3934.4,paid,2026-07-11T18:53:00
52049,334,103,2026-07-11,2,1407.24,2814.48,paid,2026-07-11T13:15:00
52050,115,104,2026-07-11,1,943.68,943.68,paid,2026-07-11T08:05:00
52051,287,105,2026-07-11,2,538.1,1076.2,paid,2026-07-11T20:54:00
52052,254,102,2026-07-11,1,792.45,792.45,paid,2026-07-11T11:22:00
52053,60,105,2026-07-11,1,547.12,547.12,paid,2026-07-11T17:08:00
52054,184,101,2026-07-11,1,1195.27,1195.27,paid,2026-07-11T09:48:00
52055,310,103,2026-07-11,1,1243.28,1243.28,paid,2026-07-11T19:35:00
52056,29,103,2026-07-11,1,1330.02,1330.02,paid,2026-07-11T15:59:00
52057,298,101,2026-07-11,1,1085.03,1085.03,paid,2026-07-11T17:47:00
52058,4,101,2026-07-11,2,1229.36,2458.72,paid,2026-07-11T18:59:00
52059,190,101,2026-07-11,1,1154.36,1154.36,paid,2026-07-11T18:56:00
52060,7,102,2026-07-11,2,716.3,1432.6,paid,2026-07-11T22:15:00
52061,75,104,2026-07-12,2,1060.45,2120.9,paid,2026-07-12T14:15:00
52062,284,104,2026-07-12,1,922.26,922.26,paid,2026-07-12T09:25:00
52063,220,103,2026-07-12,2,1263.06,2526.12,paid,2026-07-12T19:01:00
52064,326,103,2026-07-12,1,1497.3,1497.3,paid,2026-07-12T22:51:00
52065,353,102,2026-07-12,2,887.63,1775.26,paid,2026-07-12T12:58:00
52066,372,101,2026-07-12,1,1020.57,1020.57,paid,2026-07-12T22:40:00
52067,216,105,2026-07-12,1,585.06,585.06,paid,2026-07-12T20:48:00
52068,178,102,2026-07-12,2,793.74,1587.48,paid,2026-07-12T20:23:00
52069,37,103,2026-07-12,1,1456.03,1456.03,paid,2026-07-12T20:37:00
52070,198,105,2026-07-12,4,541.62,2166.48,paid,2026-07-12T13:06:00
52071,65,101,2026-07-12,1,989.3,989.3,paid,2026-07-12T11:28:00
52072,220,105,2026-07-12,2,617.15,1234.3,paid,2026-07-12T15:33:00
52073,348,102,2026-07-12,1,798.49,798.49,paid,2026-07-12T19:37:00
52074,98,105,2026-07-12,1,535.0,535.0,paid,2026-07-12T13:06:00
52075,349,104,2026-07-12,1,1145.9,1145.9,paid,2026-07-12T09:09:00
52076,371,103,2026-07-12,2,1452.47,2904.94,paid,2026-07-12T10:48:00
52077,324,102,2026-07-12,2,716.68,1433.36,paid,2026-07-12T13:28:00
52078,222,101,2026-07-12,3,1152.33,3456.99,paid,2026-07-12T14:39:00
52079,375,102,2026-07-12,1,794.34,794.34,paid,2026-07-12T09:49:00
52080,178,103,2026-07-13,3,1401.07,4203.21,paid,2026-07-13T08:47:00
52081,73,103,2026-07-13,1,1430.38,1430.38,paid,2026-07-13T16:34:00
52082,8,101,2026-07-13,2,1185.5,2371.0,paid,2026-07-13T16:44:00
52083,358,104,2026-07-13,3,1128.34,3385.02,paid,2026-07-13T16:01:00
52084,251,104,2026-07-13,1,925.3,925.3,paid,2026-07-13T21:31:00
52085,328,103,2026-07-13,2,1281.22,2562.44,paid,2026-07-13T22:04:00
52086,178,102,2026-07-13,1,769.01,769.01,paid,2026-07-13T20:30:00
52087,65,104,2026-07-13,1,1048.73,1048.73,paid,2026-07-13T12:45:00
52088,184,102,2026-07-13,1,891.72,891.72,paid,2026-07-13T21:12:00
52089,365,102,2026-07-13,2,876.84,1753.68,paid,2026-07-13T11:46:00
52090,174,102,2026-07-13,2,750.64,1501.28,paid,2026-07-13T12:10:00
52091,281,103,2026-07-13,1,1254.26,1254.26,paid,2026-07-13T21:06:00
52092,56,103,2026-07-13,2,1301.36,2602.72,paid,2026-07-13T09:46:00
52093,299,102,2026-07-13,3,770.13,2310.39,paid,2026-07-13T18:54:00
52094,55,103,2026-07-13,1,1479.12,1479.12,paid,2026-07-13T13:04:00
52095,356,104,2026-07-13,1,1107.97,1107.97,paid,2026-07-13T22:36:00
52096,74,105,2026-07-13,4,558.15,2232.6,paid,2026-07-13T13:46:00
52097,312,104,2026-07-13,5,1084.88,5424.4,paid,2026-07-13T17:16:00
52098,21,103,2026-07-13,2,1305.35,2610.7,paid,2026-07-13T09:14:00
52099,325,105,2026-07-13,1,572.35,572.35,paid,2026-07-13T13:32:00
52100,348,103,2026-07-13,1,1247.05,1247.05,paid,2026-07-13T18:21:00
52101,113,103,2026-07-13,1,1259.28,1259.28,paid,2026-07-13T09:29:00
52102,344,101,2026-07-13,1,1187.33,1187.33,paid,2026-07-13T22:16:00
52103,384,102,2026-07-13,1,898.57,898.57,refunded,2026-07-13T12:22:00
52104,252,101,2026-07-13,1,1199.3,1199.3,paid,2026-07-13T12:56:00
52105,387,104,2026-07-13,1,1062.38,1062.38,paid,2026-07-13T08:50:00
52106,258,104,2026-07-13,2,998.38,1996.76,paid,2026-07-13T08:07:00
52107,153,104,2026-07-13,1,1122.12,1122.12,paid,2026-07-13T19:06:00
52108,268,104,2026-07-13,1,1128.57,1128.57,paid,2026-07-13T12:56:00
52109,112,104,2026-07-13,2,936.0,1872.0,paid,2026-07-13T12:20:00
52110,83,104,2026-07-13,2,1161.86,2323.72,paid,2026-07-13T14:44:00
52111,272,101,2026-07-13,1,1194.31,1194.31,paid,2026-07-13T19:32:00
52112,108,105,2026-07-13,1,506.03,506.03,paid,2026-07-13T19:40:00
52113,111,105,2026-07-13,1,534.4,534.4,paid,2026-07-13T10:18:00
52114,297,104,2026-07-13,1,972.21,972.21,paid,2026-07-13T18:43:00
52115,356,104,2026-07-13,1,1156.98,1156.98,paid,2026-07-13T16:48:00
52116,245,103,2026-07-13,2,1309.24,2618.48,refunded,2026-07-13T22:37:00
52117,293,103,2026-07-13,1,1393.22,1393.22,paid,2026-07-13T09:21:00
52118,119,101,2026-07-14,3,1203.89,3611.67,paid,2026-07-14T10:39:00
52119,189,102,2026-07-14,3,766.49,2299.47,paid,2026-07-14T16:30:00
52120,45,103,2026-07-14,1,1219.78,1219.78,paid,2026-07-14T10:07:00
52121,374,101,2026-07-14,1,1089.63,1089.63,paid,2026-07-14T11:01:00
52122,88,104,2026-07-14,1,1160.34,1160.34,paid,2026-07-14T16:45:00
52123,47,103,2026-07-14,1,1316.42,1316.42,paid,2026-07-14T14:32:00
52124,154,102,2026-07-14,1,785.6,785.6,paid,2026-07-14T22:27:00
52125,375,102,2026-07-14,1,784.52,784.52,paid,2026-07-14T13:50:00
52126,391,105,2026-07-14,2,587.91,1175.82,paid,2026-07-14T10:29:00
52127,374,104,2026-07-14,1,1012.55,1012.55,paid,2026-07-14T11:55:00
52128,29,104,2026-07-14,1,1030.32,1030.32,paid,2026-07-14T12:43:00
52129,139,102,2026-07-14,1,743.12,743.12,paid,2026-07-14T11:55:00
52130,176,102,2026-07-14,2,761.18,1522.36,paid,2026-07-14T14:29:00
52131,158,103,2026-07-14,1,1233.66,1233.66,paid,2026-07-14T16:09:00
52132,176,102,2026-07-14,1,869.42,869.42,paid,2026-07-14T18:30:00
52133,203,105,2026-07-14,2,604.76,1209.52,paid,2026-07-14T22:46:00
52134,231,104,2026-07-14,1,1069.52,1069.52,refunded,2026-07-14T17:50:00
52135,356,101,2026-07-14,1,1214.83,1214.83,paid,2026-07-14T21:27:00
52136,320,101,2026-07-14,1,1252.39,1252.39,paid,2026-07-14T18:24:00
52137,84,103,2026-07-14,2,1375.79,2751.58,paid,2026-07-14T09:39:00
52138,218,105,2026-07-14,1,521.19,521.19,refunded,2026-07-14T13:35:00
52139,353,101,2026-07-14,2,1245.99,2491.98,paid,2026-07-14T20:41:00
52140,253,105,2026-07-14,1,516.87,516.87,paid,2026-07-14T10:04:00
52141,81,102,2026-07-14,2,761.11,1522.22,paid,2026-07-14T18:54:00
52142,59,102,2026-07-14,5,843.96,4219.8,paid,2026-07-14T15:27:00
52143,170,103,2026-07-14,1,1460.99,1460.99,paid,2026-07-14T20:01:00
52144,80,103,2026-07-14,1,1527.12,1527.12,paid,2026-07-14T18:08:00
52145,192,104,2026-07-14,1,1115.44,1115.44,paid,2026-07-14T13:37:00
52146,342,105,2026-07-14,1,506.27,506.27,paid,2026-07-14T09:55:00
52147,234,102,2026-07-14,2,746.18,1492.36,paid,2026-07-14T20:18:00
52148,97,104,2026-07-14,2,1040.39,2080.78,paid,2026-07-14T16:33:00
52149,377,103,2026-07-14,4,1294.76,5179.04,paid,2026-07-14T17:32:00
52150,24,102,2026-07-14,1,900.88,900.88,paid,2026-07-14T18:30:00
52151,57,105,2026-07-14,1,594.22,594.22,paid,2026-07-14T12:15:00
52152,281,102,2026-07-15,3,812.06,2436.18,refunded,2026-07-15T22:00:00
52153,103,104,2026-07-15,1,998.6,998.6,paid,2026-07-15T14:52:00
52154,115,105,2026-07-15,1,575.37,575.37,paid,2026-07-15T19:37:00
52155,325,103,2026-07-15,1,1385.59,1385.59,paid,2026-07-15T15:24:00
52156,143,102,2026-07-15,5,842.69,4213.45,refunded,2026-07-15T17:48:00
52157,166,103,2026-07-15,2,1295.25,2590.5,paid,2026-07-15T22:42:00
52158,376,101,2026-07-15,3,1214.66,3643.98,paid,2026-07-15T17:09:00
52159,335,101,2026-07-15,2,1041.26,2082.52,paid,2026-07-15T19:47:00
52160,143,101,2026-07-15,2,1178.52,2357.04,paid,2026-07-15T21:39:00
52161,391,103,2026-07-15,1,1350.41,1350.41,paid,2026-07-15T19:07:00
52162,292,104,2026-07-15,2,1000.35,2000.7,paid,2026-07-15T09:27:00
52163,323,102,2026-07-15,3,765.68,2297.04,paid,2026-07-15T19:37:00
52164,114,102,2026-07-15,3,888.04,2664.12,paid,2026-07-15T20:47:00
52165,267,104,2026-07-15,1,1041.59,1041.59,paid,2026-07-15T13:38:00
52166,6,103,2026-07-15,2,1251.18,2502.36,paid,2026-07-15T10:56:00
52167,1,105,2026-07-15,1,608.54,608.54,paid,2026-07-15T15:22:00
52168,172,104,2026-07-15,2,970.57,1941.14,paid,2026-07-15T17:02:00
52169,232,103,2026-07-15,2,1236.6,2473.2,paid,2026-07-15T11:46:00
52170,180,103,2026-07-15,1,1254.2,1254.2,paid,2026-07-15T12:06:00
52171,328,103,2026-07-15,3,1272.84,3818.52,paid,2026-07-15T15:41:00
52172,206,105,2026-07-15,4,505.0,2020.0,paid,2026-07-15T09:27:00
52173,152,101,2026-07-15,2,1206.33,2412.66,paid,2026-07-15T19:34:00
52174,102,101,2026-07-15,2,1012.14,2024.28,paid,2026-07-15T13:01:00
52175,158,101,2026-07-15,1,1186.73,1186.73,paid,2026-07-15T13:16:00
52176,165,102,2026-07-15,2,806.2,1612.4,paid,2026-07-15T08:20:00
52177,255,104,2026-07-15,3,991.6,2974.8,paid,2026-07-15T19:57:00
52178,263,104,2026-07-15,2,1068.85,2137.7,paid,2026-07-15T08:40:00
52179,346,104,2026-07-15,2,936.46,1872.92,paid,2026-07-15T18:29:00
52180,372,104,2026-07-15,1,993.89,993.89,paid,2026-07-15T20:02:00
52181,296,103,2026-07-15,5,1524.37,7621.85,paid,2026-07-15T16:24:00
52182,206,103,2026-07-15,1,1450.25,1450.25,paid,2026-07-15T17:42:00
52183,149,104,2026-07-15,2,1057.29,2114.58,paid,2026-07-15T22:52:00
52184,323,102,2026-07-15,4,801.47,3205.88,paid,2026-07-15T22:20:00
52185,261,104,2026-07-15,1,999.03,999.03,paid,2026-07-15T19:43:00
52186,184,103,2026-07-15,2,1336.92,2673.84,paid,2026-07-15T14:01:00
52187,159,105,2026-07-15,2,572.35,1144.7,paid,2026-07-15T22:16:00
52188,175,101,2026-07-15,1,1239.2,1239.2,refunded,2026-07-15T17:53:00
52189,256,103,2026-07-15,1,1190.57,1190.57,paid,2026-07-15T19:42:00
52190,351,103,2026-07-16,1,1320.1,1320.1,paid,2026-07-16T15:17:00
52191,24,101,2026-07-16,3,1265.3,3795.9,paid,2026-07-16T15:54:00
52192,234,103,2026-07-16,4,1406.26,5625.04,refunded,2026-07-16T14:26:00
52193,315,103,2026-07-16,2,1395.11,2790.22,paid,2026-07-16T17:50:00
52194,135,105,2026-07-16,2,541.62,1083.24,paid,2026-07-16T18:49:00
52195,376,101,2026-07-16,2,1175.56,2351.12,paid,2026-07-16T16:40:00
52196,39,103,2026-07-16,1,1247.81,1247.81,paid,2026-07-16T11:17:00
52197,88,101,2026-07-16,3,1231.76,3695.28,paid,2026-07-16T11:35:00
52198,173,105,2026-07-16,1,565.48,565.48,paid,2026-07-16T16:49:00
52199,141,102,2026-07-16,1,784.35,784.35,paid,2026-07-16T21:51:00
52200,263,104,2026-07-16,4,937.98,3751.92,paid,2026-07-16T11:56:00
52201,284,102,2026-07-16,2,766.38,1532.76,paid,2026-07-16T16:03:00
52202,369,104,2026-07-16,3,1154.9,3464.7,paid,2026-07-16T17:28:00
52203,9,102,2026-07-16,2,875.89,1751.78,paid,2026-07-16T18:53:00
52204,309,104,2026-07-16,1,958.17,958.17,paid,2026-07-16T11:05:00
52205,339,103,2026-07-16,1,1225.9,1225.9,paid,2026-07-16T17:25:00
52206,335,104,2026-07-16,1,1131.4,1131.4,paid,2026-07-16T16:33:00
52207,305,104,2026-07-16,2,1016.19,2032.38,paid,2026-07-16T17:20:00
52208,44,101,2026-07-16,1,1222.82,1222.82,paid,2026-07-16T15:35:00
52209,219,102,2026-07-16,1,820.45,820.45,paid,2026-07-16T21:25:00
52210,11,103,2026-07-16,1,1522.26,1522.26,paid,2026-07-16T12:34:00
52211,236,105,2026-07-17,1,565.79,565.79,paid,2026-07-17T21:34:00
52212,359,104,2026-07-17,1,1046.69,1046.69,paid,2026-07-17T16:36:00
